ID_Persona;NIVEL_DE_EDUCACION;SEXO;SALUD_AUTOPERCIBIDA;ESTADO_CIVIL;ETNIA;Clasificación;INGRESO_AUTOPERCIBIDO;SEGURIDAD_AUTOPERCIBIDA;TRABAJO_AUTOPERCIBIDO;SATISFACCION;I_HOGAR;PERCAPITA;COND_VIDA_DEL_HOGAR;P9010
736219911;3;2.0;10;4;6.0;3ra_edad;99;10;9;10;2710416.66666667;677604.166666667;2;1
736219931;1;2.0;3;3;6.0;3ra_edad;99;10;5;3;2710416.66666667;677604.166666667;2;1
736220221;3;1.0;8;2;6.0;3ra_edad;7;9;8;8;1317000;439000;2;1
736220411;3;2.0;10;3;6.0;3ra_edad;99;10;10;10;0;0;2;1
736221211;5;1.0;9;4;6.0;3ra_edad;10;10;10;10;500000;500000;2;1
736221411;4;2.0;10;3;6.0;3ra_edad;10;10;10;10;458333.333333333;229166.666666667;2;1
736221811;3;2.0;8;3;6.0;3ra_edad;8;10;8;9;1000000;333333.333333333;2;1
736222211;3;1.0;10;4;6.0;3ra_edad;8;10;10;9;930000;930000;2;1
736222611;4;2.0;8;3;6.0;3ra_edad;8;10;8;10;3573896.41666667;714779.283333333;2;1
736222651;3;1.0;10;4;6.0;3ra_edad;10;10;8;10;3573896.41666667;714779.283333333;2;1
736222811;3;1.0;9;2;6.0;3ra_edad;8;10;8;9;877803;438901.5;2;1
736223011;3;1.0;8;6;6.0;3ra_edad;4;7;9;7;956666.666666667;956666.666666667;2;1
736223221;1;2.0;7;2;6.0;3ra_edad;9;6;7;7;270000;135000;3;1
736223441;1;1.0;;;6.0;niño;;;;;850000;212500;2;1
736223511;5;1.0;5;6;6.0;3ra_edad;6;7;6;6;100000;25000;3;1
736223611;3;1.0;5;3;6.0;3ra_edad;8;9;8;10;368333.333333333;368333.333333333;2;1
736223931;3;2.0;3;4;6.0;3ra_edad;99;5;5;2;660000;220000;3;1
736224011;3;1.0;3;3;6.0;3ra_edad;2;8;10;5;290000;96666.6666666667;2;1
736224111;1;2.0;6;3;6.0;3ra_edad;99;8;10;10;300000;300000;3;1
736224211;3;1.0;5;3;6.0;3ra_edad;8;6;3;5;200000;66666.6666666667;2;1
736224611;3;1.0;5;6;6.0;3ra_edad;5;5;7;5;500000;250000;2;1
736224621;4;2.0;6;6;6.0;3ra_edad;5;5;3;7;500000;250000;2;1
736225241;1;1.0;;;6.0;niño;;;;;428333.333333333;107083.333333333;3;1
736225311;3;1.0;8;2;6.0;3ra_edad;4;5;8;6;93333.3333333333;46666.6666666667;2;1
736225321;3;2.0;5;2;6.0;3ra_edad;7;6;7;8;93333.3333333333;46666.6666666667;2;1
736225511;4;1.0;6;6;6.0;3ra_edad;5;6;5;6;1949666.66666667;649888.888888889;2;1
736225521;4;2.0;4;6;6.0;3ra_edad;6;6;5;5;1949666.66666667;649888.888888889;2;1
736225711;3;2.0;4;3;6.0;3ra_edad;6;6;6;7;103333.333333333;51666.6666666667;2;1
736225911;3;2.0;6;3;6.0;3ra_edad;6;6;6;6;1050000;350000;2;1
736226011;3;1.0;5;5;6.0;3ra_edad;3;7;4;10;855000;255000;2;1
736226211;3;2.0;6;3;6.0;3ra_edad;6;6;6;7;1282000;320500;2;1
736226311;3;2.0;7;2;6.0;3ra_edad;6;7;7;6;1235333.33333333;247066.666666667;2;1
736226511;8;1.0;9;6;6.0;3ra_edad;6;8;8;9;2194469.66666667;1097234.83333333;2;1
736226521;8;2.0;5;6;6.0;3ra_edad;6;6;7;9;2194469.66666667;1097234.83333333;2;1
736226911;3;1.0;7;3;6.0;3ra_edad;6;6;5;8;1000000;500000;2;1
736227011;5;1.0;7;2;6.0;3ra_edad;7;7;8;10;1300000;1300000;2;1
736227311;3;2.0;8;3;6.0;3ra_edad;8;8;8;9;2950303;737575.75;2;1
736227341;3;2.0;8;4;6.0;3ra_edad;99;8;8;9;2950303;737575.75;2;1
736227611;3;1.0;7;6;6.0;3ra_edad;7;8;8;9;2620303;873434.333333333;2;1
736228431;3;2.0;6;3;6.0;3ra_edad;6;8;7;6;2404333.33333333;801444.444444444;2;1
736228511;3;2.0;5;3;6.0;3ra_edad;0;8;7;7;2673990.33333333;668497.583333333;3;1
736228711;3;2.0;10;3;6.0;3ra_edad;8;9;8;8;1733333.33333333;577777.777777778;2;1
736229111;3;2.0;5;3;6.0;3ra_edad;1;7;7;5;1300000;260000;3;1
736229311;3;1.0;6;4;6.0;3ra_edad;0;5;3;4;800000;400000;3;1
736229411;8;1.0;10;3;6.0;3ra_edad;10;6;9;10;4700083.33333333;1566694.44444444;2;2
736229611;5;1.0;10;2;6.0;3ra_edad;5;10;9;5;4490770.16666667;1496923.38888889;2;1
736229711;5;1.0;8;6;6.0;3ra_edad;8;8;8;8;4567619.91666667;2283809.95833333;2;1
736229721;8;2.0;9;6;6.0;3ra_edad;6;9;9;8;4567619.91666667;2283809.95833333;2;1
736230511;7;2.0;6;5;6.0;3ra_edad;10;6;7;10;1400000;1400000;2;1
736230611;3;1.0;6;4;6.0;3ra_edad;10;10;10;10;0;0;2;1
736230811;5;2.0;9;6;6.0;3ra_edad;6;9;6;9;1258333.33333333;629166.666666667;2;2
736230821;3;1.0;8;6;6.0;3ra_edad;3;9;6;7;1258333.33333333;629166.666666667;2;2
736231011;5;1.0;5;6;6.0;3ra_edad;5;9;5;5;4050000;2025000;2;1
736231211;3;1.0;7;2;6.0;3ra_edad;5;9;7;8;1700000;566666.666666667;2;1
736231221;3;2.0;7;2;6.0;3ra_edad;0;10;7;8;1700000;566666.666666667;2;1
736231311;5;1.0;8;6;6.0;3ra_edad;8;8;8;8;7183333.33333333;1436666.66666667;2;1
736231611;5;1.0;10;4;6.0;3ra_edad;10;10;10;9;5666666.66666667;1133333.33333333;2;1
736231641;1;2.0;;;6.0;niño;;;;;5666666.66666667;1133333.33333333;2;1
736231651;1;1.0;;;6.0;niño;;;;;5666666.66666667;1133333.33333333;2;1
736231711;9;2.0;10;4;6.0;3ra_edad;6;10;10;10;1766666.66666667;1766666.66666667;1;1
736231911;8;2.0;8;4;6.0;3ra_edad;8;8;8;8;2441666.66666667;2441666.66666667;2;1
736232021;5;2.0;7;3;6.0;3ra_edad;0;10;5;8;2925000;1462500;2;1
736232111;3;2.0;3;5;6.0;3ra_edad;99;6;8;10;416666.666666667;208333.333333333;2;1
736232121;1;1.0;5;5;6.0;3ra_edad;99;6;6;8;416666.666666667;208333.333333333;2;1
736232211;3;1.0;8;6;6.0;3ra_edad;2;8;10;7;1216666.66666667;304166.666666667;2;2
736232221;3;2.0;8;6;6.0;3ra_edad;99;8;8;10;1216666.66666667;304166.666666667;2;2
736232331;4;2.0;5;3;6.0;3ra_edad;99;5;6;6;863333.333333333;215833.333333333;3;2
736232711;3;1.0;10;6;6.0;3ra_edad;7;10;7;7;1546666.66666667;773333.333333333;2;1
736232721;3;2.0;5;6;6.0;3ra_edad;99;10;10;10;1546666.66666667;773333.333333333;2;1
736232811;3;1.0;5;2;6.0;3ra_edad;99;7;6;7;1483333.33333333;741666.666666667;2;1
736233331;5;2.0;7;3;6.0;3ra_edad;99;7;7;9;3241666.66666667;1080555.55555556;1;1
736233411;8;1.0;10;6;6.0;3ra_edad;10;10;10;10;10833333.3333333;5416666.66666667;2;1
736233421;8;2.0;9;6;6.0;3ra_edad;9;9;9;9;10833333.3333333;5416666.66666667;2;1
736233511;8;1.0;9;4;6.0;3ra_edad;9;9;9;9;3750000;3750000;2;1
736233921;7;2.0;9;6;6.0;3ra_edad;99;9;9;9;12875000;3218750;1;1
736234611;3;1.0;7;6;6.0;3ra_edad;8;6;7;9;2300000;1150000;2;1
736234811;3;1.0;7;4;6.0;3ra_edad;8;9;9;8;2691136.33333333;1345568.16666667;2;1
736234911;4;2.0;9;5;6.0;3ra_edad;9;6;7;9;3770833.33333333;1256944.44444444;2;1
736235211;7;1.0;8;6;6.0;3ra_edad;8;8;5;5;17750000;8875000;2;1
736236211;3;2.0;8;4;6.0;3ra_edad;2;10;8;10;993333.333333333;496666.666666667;3;1
736236311;3;1.0;5;6;6.0;3ra_edad;99;9;8;8;943333.333333333;314444.444444444;3;1
736236321;1;2.0;6;6;6.0;3ra_edad;99;9;8;8;943333.333333333;314444.444444444;3;1
736236411;3;2.0;10;3;6.0;3ra_edad;10;10;8;10;440000;220000;3;1
736236711;3;1.0;7;5;6.0;3ra_edad;6;8;7;6;388333.333333333;388333.333333333;3;1
736237511;3;1.0;6;6;6.0;3ra_edad;6;9;7;7;878333.333333333;219583.333333333;3;1
736237521;3;2.0;6;6;6.0;3ra_edad;99;9;7;7;878333.333333333;219583.333333333;3;1
736237811;3;2.0;10;4;6.0;3ra_edad;10;10;10;10;880000;880000;2;1
736238111;3;1.0;9;2;6.0;3ra_edad;8;8;9;9;1866666.66666667;933333.333333333;1;1
736238121;3;2.0;8;2;6.0;3ra_edad;99;9;9;8;1866666.66666667;933333.333333333;1;1
736238311;1;2.0;6;6;6.0;3ra_edad;6;10;7;10;660000;330000;2;1
736238321;1;1.0;5;6;6.0;3ra_edad;5;10;3;5;660000;330000;2;1
736238511;1;2.0;10;6;6.0;3ra_edad;10;10;10;10;1193333.33333333;397777.777777778;3;1
736238531;1;1.0;6;3;6.0;3ra_edad;6;10;6;7;1193333.33333333;397777.777777778;3;1
736238611;3;1.0;9;5;6.0;3ra_edad;8;10;10;9;770000;770000;2;1
736238711;3;1.0;2;6;6.0;3ra_edad;2;10;0;6;396666.666666667;198333.333333333;3;1
736238721;3;2.0;10;6;6.0;3ra_edad;10;10;10;10;396666.666666667;198333.333333333;3;1
736238811;3;1.0;5;2;6.0;3ra_edad;5;9;8;8;980000;490000;3;1
736238911;3;2.0;9;4;6.0;3ra_edad;8;9;8;8;521666.666666667;260833.333333333;3;1
736239011;3;1.0;10;4;6.0;3ra_edad;10;10;10;10;870000;870000;2;1
736239411;3;2.0;9;3;6.0;3ra_edad;8;8;10;10;666666.666666667;666666.666666667;2;1
736239611;3;2.0;10;4;6.0;3ra_edad;8;10;9;10;1660000;415000;2;1
736239811;3;1.0;8;4;6.0;3ra_edad;99;10;7;9;1880000;626666.666666667;2;1
736240011;3;1.0;8;6;6.0;3ra_edad;10;10;10;10;4312000;1078000;2;1
736240021;3;2.0;10;6;6.0;3ra_edad;10;10;10;10;4312000;1078000;2;1
736240111;3;1.0;10;2;6.0;3ra_edad;9;10;9;10;950000;475000;2;1
736240121;3;2.0;7;2;6.0;3ra_edad;99;10;7;8;950000;475000;2;1
736240211;3;1.0;8;2;6.0;3ra_edad;6;7;8;8;590000;196666.666666667;3;1
736240411;3;1.0;9;3;6.0;3ra_edad;8;10;10;10;1345000;448333.333333333;2;1
736240511;3;1.0;10;4;6.0;3ra_edad;10;10;10;10;500000;500000;3;1
736240611;1;1.0;7;2;6.0;3ra_edad;8;7;7;8;1476666.66666667;738333.333333333;2;2
736240711;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;2920000;730000;2;1
736240911;3;1.0;8;2;6.0;3ra_edad;8;8;8;8;850000;283333.333333333;2;1
736240931;3;2.0;8;5;6.0;3ra_edad;6;9;7;9;850000;283333.333333333;2;1
736241211;1;2.0;7;4;6.0;3ra_edad;6;9;9;7;902500;300833.333333333;2;1
736241311;1;2.0;2;5;6.0;3ra_edad;99;10;0;3;100000;100000;4;1
736241411;5;1.0;8;6;6.0;3ra_edad;7;10;8;9;1667619.91666667;833809.958333333;2;1
736241511;3;1.0;10;3;6.0;3ra_edad;10;10;10;10;680000;680000;3;1
736241611;3;1.0;6;4;6.0;3ra_edad;7;9;7;8;1005000;1005000;2;1
736242011;3;1.0;8;3;6.0;3ra_edad;8;8;8;8;490000;490000;3;1
736242121;5;1.0;9;2;6.0;3ra_edad;8;9;9;10;1450000;483333.333333333;3;1
736242211;1;2.0;8;3;6.0;3ra_edad;99;9;8;10;1555000;222142.857142857;3;1
736242261;1;1.0;;;6.0;niño;;;;;1555000;222142.857142857;3;1
736242411;3;1.0;5;6;6.0;3ra_edad;10;10;5;10;3958333.33333333;1319444.44444444;2;1
736242511;8;1.0;10;4;6.0;3ra_edad;10;10;10;10;1650000;1650000;2;1
736242711;3;1.0;10;4;6.0;3ra_edad;99;10;7;10;750000;750000;2;1
736243131;3;2.0;10;3;6.0;3ra_edad;10;10;10;10;650000;216666.666666667;2;1
736243321;3;1.0;9;2;6.0;3ra_edad;9;10;9;10;1350953.25;675476.625;2;1
736243411;1;2.0;6;3;6.0;3ra_edad;10;10;7;10;1650000;825000;2;1
736243511;3;2.0;9;3;6.0;3ra_edad;8;9;8;8;838333.333333333;279444.444444444;3;1
736244041;3;2.0;8;3;6.0;3ra_edad;9;9;9;10;1314469.66666667;328617.416666667;3;1
736244211;3;2.0;7;3;6.0;3ra_edad;8;9;8;8;1980000;585833.333333333;2;1
736244231;3;2.0;9;4;6.0;3ra_edad;7;9;8;7;1980000;585833.333333333;2;1
736244511;3;2.0;10;3;6.0;3ra_edad;10;10;10;10;1211136.33333333;1211136.33333333;2;1
736244811;3;2.0;10;3;6.0;3ra_edad;10;10;10;10;1347500;336875;2;1
736244821;1;2.0;10;3;6.0;3ra_edad;10;10;10;10;1347500;336875;2;1
736244911;5;2.0;10;4;6.0;3ra_edad;9;10;10;10;5180453.25;1726817.75;2;1
736245011;3;1.0;7;6;6.0;3ra_edad;9;9;9;9;1531136.33333333;765568.166666667;2;1
736245021;3;2.0;8;6;6.0;3ra_edad;99;9;9;8;1531136.33333333;765568.166666667;2;1
736245211;9;2.0;10;3;6.0;3ra_edad;10;10;10;10;1800000;1800000;2;1
736245311;7;2.0;10;3;6.0;3ra_edad;10;9;9;10;4075000;4075000;2;1
736245711;3;1.0;7;2;6.0;3ra_edad;99;9;7;7;1320657;330164.25;3;1
736245911;3;2.0;7;5;6.0;3ra_edad;6;8;8;8;850000;850000;2;1
736246611;3;1.0;4;4;6.0;3ra_edad;8;6;5;7;300000.75;300000.75;2;1
736246711;1;1.0;7;5;6.0;3ra_edad;8;7;8;8;433334.083333333;433334.083333333;2;1
736246911;3;1.0;7;5;6.0;3ra_edad;8;9;8;8;316666.666666667;158333.333333333;3;1
736246921;3;2.0;7;5;6.0;3ra_edad;8;8;9;8;316666.666666667;158333.333333333;3;1
736247111;1;1.0;8;5;6.0;3ra_edad;8;7;6;8;50000;50000;2;1
736247211;3;1.0;8;5;6.0;3ra_edad;8;8;8;8;400000;400000;2;1
736247311;3;1.0;8;4;6.0;3ra_edad;8;8;8;9;860000;286666.666666667;4;1
736247711;3;2.0;7;3;6.0;3ra_edad;8;9;7;8;4641666.66666667;1547222.22222222;1;1
736247831;3;1.0;10;5;6.0;3ra_edad;10;10;10;10;5420000;1355000;1;1
736247841;3;2.0;10;5;6.0;3ra_edad;10;10;10;10;5420000;1355000;1;1
736247911;5;1.0;3;3;6.0;3ra_edad;10;3;3;10;5740000;1913333.33333333;1;1
736247931;5;1.0;10;6;6.0;3ra_edad;9;9;9;9;5740000;1913333.33333333;1;1
736248111;3;1.0;4;6;1.0;3ra_edad;7;8;5;8;1089166.66666667;272291.666666667;3;1
736248131;5;1.0;9;2;6.0;3ra_edad;8;9;8;8;1089166.66666667;272291.666666667;3;1
736248411;3;1.0;8;6;6.0;3ra_edad;8;9;8;9;2500000;833333.333333333;1;1
736248511;3;2.0;8;3;6.0;3ra_edad;8;8;10;9;3866666.66666667;966666.666666667;2;1
736248911;3;1.0;10;2;6.0;3ra_edad;10;10;10;10;1800000;900000;1;1
736249211;5;2.0;9;3;6.0;3ra_edad;8;8;8;9;3900000;1950000;1;1
736249311;3;1.0;5;3;6.0;3ra_edad;5;5;5;5;2400000;800000;2;1
736249411;3;2.0;8;2;1.0;3ra_edad;8;8;7;9;1666666.66666667;555555.555555556;1;1
736249511;1;1.0;10;2;1.0;3ra_edad;10;10;10;10;604166.666666667;302083.333333333;1;1
736249521;3;2.0;10;2;1.0;3ra_edad;10;10;10;10;604166.666666667;302083.333333333;1;1
736249611;3;2.0;7;3;6.0;3ra_edad;7;8;7;8;466666.666666667;233333.333333333;3;1
736249911;3;1.0;5;6;1.0;3ra_edad;5;5;5;5;583333.333333333;291666.666666667;1;1
736249921;3;2.0;8;6;1.0;3ra_edad;8;8;8;8;583333.333333333;291666.666666667;1;1
736250011;3;1.0;10;5;1.0;3ra_edad;10;10;10;10;411666.666666667;411666.666666667;1;1
736250111;3;1.0;9;5;1.0;3ra_edad;9;9;9;10;162500;162500;2;1
736250311;6;1.0;10;6;6.0;3ra_edad;10;10;10;10;2666666.66666667;888888.888888889;1;1
736250321;5;2.0;10;6;6.0;3ra_edad;10;10;10;10;2666666.66666667;888888.888888889;1;1
736250331;5;1.0;8;4;6.0;3ra_edad;10;10;10;10;2666666.66666667;888888.888888889;1;1
736250411;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;1260000;630000;1;1
736250421;4;2.0;10;6;6.0;3ra_edad;10;10;10;10;1260000;630000;1;1
736250511;3;2.0;6;3;6.0;3ra_edad;8;6;6;8;2600000;866666.666666667;2;1
736250521;9;2.0;9;5;6.0;3ra_edad;6;8;8;5;2600000;866666.666666667;2;1
736250711;5;2.0;8;3;6.0;3ra_edad;5;6;6;5;3280000;3280000;1;1
736250811;5;2.0;6;3;6.0;3ra_edad;8;9;7;7;3100000;1550000;2;1
736250821;3;2.0;7;5;1.0;3ra_edad;99;9;8;7;3100000;1550000;2;1
736250911;6;2.0;7;4;6.0;3ra_edad;8;8;7;8;1100000;550000;2;1
736251111;4;1.0;8;4;6.0;3ra_edad;8;8;8;8;850000;850000;2;1
736251811;3;1.0;8;3;6.0;3ra_edad;7;9;9;9;196666.666666667;65555.5555555556;2;1
736252321;3;2.0;10;6;6.0;3ra_edad;99;10;10;10;1416666.66666667;708333.333333333;2;1
736252441;3;2.0;10;4;6.0;3ra_edad;5;10;10;10;1187500;296875;2;1
736253221;1;2.0;7;5;6.0;3ra_edad;99;10;10;10;801666.666666667;400833.333333333;3;1
736253711;3;1.0;10;5;6.0;3ra_edad;5;10;5;5;480000;480000;4;1
736253811;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;1170000;390000;2;1
736253911;3;2.0;8;3;6.0;3ra_edad;8;9;8;9;1168333.33333333;584166.666666667;2;1
736254421;3;2.0;10;2;6.0;3ra_edad;99;10;10;10;989136.333333333;494568.166666667;1;1
736255011;1;2.0;10;3;6.0;3ra_edad;10;10;10;10;2027333.33333333;1013666.66666667;2;1
736255841;1;2.0;6;3;6.0;3ra_edad;10;10;10;10;2526333.33333333;505266.666666667;1;1
736255911;4;2.0;8;3;6.0;3ra_edad;5;10;8;9;300000;300000;2;1
736256111;3;1.0;5;6;6.0;3ra_edad;4;8;6;10;266666.666666667;133333.333333333;3;1
736256121;3;2.0;5;6;6.0;3ra_edad;99;10;10;10;266666.666666667;133333.333333333;3;1
736256211;4;1.0;10;6;6.0;3ra_edad;10;10;10;10;1200953.25;600476.625;2;1
736256221;3;2.0;5;6;6.0;3ra_edad;99;10;10;10;1200953.25;600476.625;2;1
736256611;8;1.0;10;6;6.0;3ra_edad;10;10;10;10;11710333.3333333;1951722.22222222;1;1
736256621;5;2.0;10;6;6.0;3ra_edad;99;10;10;10;11710333.3333333;1951722.22222222;1;1
736256811;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;7124962.91666667;1017851.8452381;2;1
736256821;3;2.0;10;6;6.0;3ra_edad;99;10;10;10;7124962.91666667;1017851.8452381;2;1
736256861;1;1.0;;;6.0;niño;;;;;7124962.91666667;1017851.8452381;2;1
736257411;3;1.0;7;4;6.0;3ra_edad;3;10;3;9;1200000;1200000;2;1
736257511;3;1.0;8;2;6.0;3ra_edad;7;9;7;7;636666.666666667;318333.333333333;2;1
736257521;3;2.0;5;2;6.0;3ra_edad;6;10;6;6;636666.666666667;318333.333333333;2;1
736257711;4;2.0;6;5;6.0;3ra_edad;4;6;5;6;300000;300000;3;1
736258151;3;1.0;1;2;6.0;3ra_edad;9;8;4;8;1391666.66666667;278333.333333333;2;1
736258221;3;2.0;6;6;6.0;3ra_edad;7;7;5;9;646666.666666667;323333.333333333;2;1
736258311;3;1.0;5;3;6.0;3ra_edad;5;10;5;5;193333.333333333;193333.333333333;3;1
736258411;3;2.0;6;4;6.0;3ra_edad;10;10;7;10;253333.333333333;253333.333333333;3;1
736258511;1;2.0;5;2;6.0;3ra_edad;3;10;6;6;576666.666666667;288333.333333333;2;1
736258521;3;1.0;5;2;6.0;3ra_edad;6;7;6;7;576666.666666667;288333.333333333;2;1
736258611;1;1.0;7;2;6.0;3ra_edad;7;6;8;7;603333.333333333;201111.111111111;3;1
736259511;3;2.0;9;4;6.0;3ra_edad;9;9;10;10;326666.666666667;326666.666666667;2;1
736260211;3;1.0;7;2;6.0;3ra_edad;7;7;7;8;695000;231666.666666667;2;1
736260311;3;1.0;6;5;6.0;3ra_edad;7;7;6;8;1300000;1300000;2;1
736260511;3;1.0;8;2;6.0;3ra_edad;7;7;7;7;878333.333333333;219583.333333333;2;1
736261041;3;1.0;;5;6.0;niño;;;;;261666.666666667;65416.6666666667;2;1
736261311;1;2.0;3;3;6.0;3ra_edad;9;3;0;3;885000;295000;3;2
736261321;3;2.0;7;5;6.0;3ra_edad;99;1;8;6;885000;295000;3;2
736261331;3;2.0;5;3;6.0;3ra_edad;99;5;5;7;885000;295000;3;2
736262611;3;1.0;9;6;6.0;3ra_edad;9;5;8;9;1321333.33333333;440444.444444444;1;1
736262621;3;2.0;9;6;6.0;3ra_edad;99;4;9;9;1321333.33333333;440444.444444444;1;1
736262711;5;2.0;9;6;6.0;3ra_edad;8;10;9;9;1678666.66666667;839333.333333333;2;1
736262721;3;1.0;6;6;6.0;3ra_edad;9;9;9;9;1678666.66666667;839333.333333333;2;1
736263211;3;2.0;9;3;6.0;3ra_edad;7;8;8;8;2490500;355785.714285714;2;1
736263411;1;2.0;6;4;6.0;3ra_edad;8;8;8;9;2750000;1375000;2;1
736263821;3;1.0;8;6;6.0;3ra_edad;10;10;10;10;1526666.66666667;763333.333333333;2;1
736263911;3;2.0;8;3;6.0;3ra_edad;10;10;2;10;877000;877000;2;1
736264011;3;2.0;0;4;6.0;3ra_edad;99;5;0;10;350000;175000;3;1
736264111;3;2.0;8;3;6.0;3ra_edad;99;8;8;9;1394166.66666667;278833.333333333;2;1
736264811;4;2.0;9;4;6.0;3ra_edad;8;8;9;9;433333.333333333;433333.333333333;2;1
736264911;3;2.0;9;6;6.0;3ra_edad;8;7;9;10;3150000;1050000;2;1
736264921;3;1.0;7;6;6.0;3ra_edad;9;10;8;8;3150000;1050000;2;1
736265011;3;2.0;6;4;6.0;3ra_edad;6;6;6;6;2987000;995666.666666667;2;2
736265111;2;2.0;9;3;6.0;3ra_edad;9;9;9;8;575000;575000;2;1
736265311;3;1.0;9;6;6.0;3ra_edad;8;8;7;10;2641666.66666667;660416.666666667;2;1
736265321;4;2.0;9;6;6.0;3ra_edad;3;8;7;8;2641666.66666667;660416.666666667;2;1
736265611;4;2.0;8;4;6.0;3ra_edad;2;8;8;8;1029166.66666667;514583.333333333;2;1
736265741;3;2.0;5;3;6.0;3ra_edad;99;8;7;10;1383333.33333333;345833.333333333;2;1
736265851;3;2.0;5;5;6.0;3ra_edad;9;9;10;9;3738333.33333333;747666.666666667;2;1
736266231;3;1.0;;;6.0;niño;;;;;2029466.66666667;405893.333333333;2;1
736266411;4;1.0;9;6;6.0;3ra_edad;7;9;8;9;4500000;2250000;2;1
736266421;4;2.0;9;6;6.0;3ra_edad;8;8;9;9;4500000;2250000;2;1
736266511;5;2.0;9;4;6.0;3ra_edad;1;9;6;8;729166.666666667;729166.666666667;2;1
736266711;8;2.0;6;4;6.0;3ra_edad;8;7;9;8;4125000;2062500;2;1
736266811;4;1.0;9;6;6.0;3ra_edad;4;8;8;7;2160000;540000;3;1
736267011;5;1.0;9;6;6.0;3ra_edad;7;9;9;9;3200000;800000;2;1
736267021;5;2.0;9;6;6.0;3ra_edad;4;8;8;9;3200000;800000;2;1
736267331;3;1.0;7;3;6.0;3ra_edad;8;8;9;9;2160000;720000;2;1
736267411;6;1.0;8;4;6.0;3ra_edad;6;8;8;7;3500000;3500000;2;1
736267641;3;2.0;9;4;6.0;3ra_edad;99;8;8;9;1700000;283333.333333333;2;1
736267651;3;1.0;9;5;6.0;3ra_edad;4;8;8;7;1700000;283333.333333333;2;1
736267911;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;6283333.33333333;3141666.66666667;1;1
736267921;5;2.0;10;6;4.0;3ra_edad;10;10;10;10;6283333.33333333;3141666.66666667;1;1
736268011;5;1.0;8;6;6.0;3ra_edad;9;9;8;8;2850000;1425000;2;1
736268211;3;1.0;10;5;6.0;3ra_edad;99;10;5;10;877800;292600;3;1
736268221;3;2.0;6;3;6.0;3ra_edad;8;9;6;6;877800;292600;3;1
736268231;5;1.0;5;5;6.0;3ra_edad;5;6;0;10;877800;292600;3;1
736268321;5;2.0;2;3;6.0;3ra_edad;2;7;3;9;2500000;1250000;2;1
736268511;9;2.0;3;6;6.0;3ra_edad;3;7;4;4;1900000;475000;3;1
736268521;6;1.0;5;6;6.0;3ra_edad;5;6;8;5;1900000;475000;3;1
736268911;8;2.0;10;6;6.0;3ra_edad;10;10;10;10;9291666.66666667;1548611.11111111;2;1
736268921;3;1.0;6;6;6.0;3ra_edad;7;10;10;10;9291666.66666667;1548611.11111111;2;1
736269311;4;2.0;6;3;6.0;3ra_edad;5;6;6;6;591666.666666667;295833.333333333;3;1
736269511;3;2.0;5;4;6.0;3ra_edad;8;7;5;8;1750000;1750000;3;1
736269711;5;2.0;3;6;6.0;3ra_edad;2;4;3;6;2600000;2600000;2;1
736269831;4;2.0;9;5;6.0;3ra_edad;4;10;9;7;1875000;625000;2;1
736269931;3;2.0;;5;6.0;niño;;;;;1700000;425000;3;1
736269941;3;1.0;;;6.0;niño;;;;;1700000;425000;3;1
736270011;1;1.0;8;6;6.0;3ra_edad;6;8;8;8;1649469.66666667;412367.416666667;3;1
736270021;3;2.0;5;6;6.0;3ra_edad;5;7;7;6;1649469.66666667;412367.416666667;3;1
736270321;3;1.0;9;6;6.0;3ra_edad;9;9;9;9;2200000;550000;2;1
736270421;7;2.0;9;5;6.0;3ra_edad;9;9;9;9;6293000;3146500;2;1
736270611;1;1.0;6;4;6.0;3ra_edad;5;7;7;7;1173333.33333333;1173333.33333333;2;1
736270921;3;2.0;8;6;6.0;3ra_edad;8;9;8;9;1350000;450000;2;1
736270931;1;1.0;8;5;6.0;3ra_edad;8;9;8;8;1350000;450000;2;1
736271211;3;2.0;6;4;6.0;3ra_edad;4;8;6;6;1356666.66666667;678333.333333333;2;1
736271411;3;2.0;10;3;6.0;3ra_edad;10;10;9;10;700000;175000;3;1
736271511;3;2.0;4;5;6.0;3ra_edad;2;7;6;7;397500;397500;2;1
736271611;3;1.0;9;6;6.0;3ra_edad;9;10;9;9;1500000;500000;3;1
736271711;3;1.0;9;6;6.0;3ra_edad;9;9;9;9;1600000;533333.333333333;3;1
736271721;3;2.0;9;6;6.0;3ra_edad;9;9;9;9;1600000;533333.333333333;3;1
736271811;3;1.0;9;6;6.0;3ra_edad;9;9;9;9;880000;440000;2;1
736271821;3;2.0;9;6;6.0;3ra_edad;9;9;9;9;880000;440000;2;1
736272111;3;1.0;9;4;6.0;3ra_edad;9;8;8;9;1937000;968500;2;1
736272121;3;1.0;9;5;6.0;3ra_edad;9;9;9;9;1937000;968500;2;1
736272311;3;1.0;8;6;6.0;3ra_edad;6;8;5;7;620833.333333333;206944.444444444;3;1
736272321;3;2.0;7;6;6.0;3ra_edad;5;8;6;7;620833.333333333;206944.444444444;3;1
736272911;3;2.0;10;3;6.0;3ra_edad;10;10;10;9;1287000;429000;3;1
